NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
n = 100,000 points
Repeat times    n         c
      1       592450   1623.47
      1       591647   1623.47
      1       590891   1623.47
      1       590079   1623.47
      1       589334   1623.47
      1       588531   1623.47
      1       587746   1623.47
      1       586911   1623.47
      1       586549   1623.47
      1       585650   1623.47
      1       585289   1623.47
      1       584460   1623.47
      1       583719   1623.47
      1       582891   1623.47
      1       582531   1623.47
      1       581791   1623.47
      1       581432   1623.47
      1       581073   1623.47
      1       580319   1623.47
      1       579483   1623.47
      1       578823   1623.47
      1       578466   1623.47
      1       577801   1623.47
      1       576987   1623.47
      1       576631   1623.47
      1       576275   1623.47
      1       575920   1623.47
      1       575101   1623.47
      1       574746   1623.47
      1       574112   1623.47
      1       573357   1623.47
      1       572665   1623.47
      1       571881   1623.47
      1       571114   1623.47
      1       570416   1623.47
      1       569581   1623.47
      1       569230   1623.47
      1       568413   1623.47
      1       567779   1623.47
      1       567429   1623.47
      1       566759   1623.47
      1       566005   1623.47
      1       565656   1623.47
      1       565055   1623.47
      1       564277   1623.47
      1       563504   1623.47
      1       562816   1623.47
      1       562030   1623.47
      1       561226   1623.47
      1       560880   1623.47
      1       560534   1623.47
      1       559807   1623.47
      1       559067   1623.47
      1       558722   1623.47
      1       558377   1623.47
      1       557590   1623.47
      1       556845   1623.47
      1       556502   1623.47
      1       556159   1623.47
      1       555816   1623.47
      1       555473   1623.47
      1       555130   1623.47
      1       554788   1623.47
      1       554446   1623.47
      1       554104   1623.47
      1       553762   1623.47
      1       553420   1623.47
      1       553079   1623.47
      1       552738   1623.47
      1       552397   1623.47
      1       552056   1623.47
      1       551715   1623.47
      1       551375   1623.47
      1       551035   1623.47
      1       550695   1623.47
      1       550355   1623.47
      1       550016   1623.47
      1       549677   1623.47
      1       549338   1623.47
      1       548999   1623.47
      1       548660   1623.47
      1       548322   1623.47
      1       547984   1623.47
      1       547646   1623.47
      1       547308   1623.47
      1       546970   1623.47
      1       546633   1623.47
      1       546296   1623.47
      1       545959   1623.47
      1       545622   1623.47
      1       545285   1623.47
      1       544949   1623.47
      1       544613   1623.47
      1       544277   1623.47
      1       543941   1623.47
      1       543605   1623.47
      1       543270   1623.47
      1       542935   1623.47
      1       542600   1623.47
      1       542265   1623.47
      1       541930   1623.47
      1       541596   1623.47
      1       541262   1623.47
      1       540928   1623.47
      1       540594   1623.47
      1       540261   1623.47
      1       539928   1623.47
      1       539595   1623.47
      1       539262   1623.47
      1       538929   1623.47
      1       538597   1623.47
      1       538265   1623.47
      1       537933   1623.47
      1       537601   1623.47
      1       537269   1623.47
      1       536938   1623.47
      1       536607   1623.47
      1       536276   1623.47
      1       535945   1623.47
      1       535614   1623.47
      1       535284   1623.47
      1       534954   1623.47
      1       534624   1623.47
      1       534294   1623.47
      1       533964   1623.47
      1       533635   1623.47
      1       533306   1623.47
      1       532977   1623.47
      1       532648   1623.47
      1       532319   1623.47
      1       531991   1623.47
      1       531663   1623.47
      1       531335   1623.47
      1       531007   1623.47
      1       530679   1623.47
      1       530352   1623.47
      1       530025   1623.47
      1       529698   1623.47
      1       529371   1623.47
      1       529044   1623.47
      1       528718   1623.47
      1       528392   1623.47
      1       528066   1623.47
      1       527740   1623.47
      1       527414   1623.47
      1       527089   1623.47
      1       526764   1623.47
      1       526439   1623.47
      1       526114   1623.47
      1       525789   1623.47
      1       525465   1623.47
      1       525141   1623.47
      1       524817   1623.47
      1       524493   1623.47
      1       524169   1623.47
      1       523846   1623.47
      1       523523   1623.47
      1       523200   1623.47
      1       522877   1623.47
      1       522554   1623.47
      1       522232   1623.47
      1       521910   1623.47
      1       521588   1623.47
      1       521266   1623.47
      1       520944   1623.47
      1       520623   1623.47
      1       520302   1623.47
      1       519981   1623.47
      1       519660   1623.47
      1       519339   1623.47
      1       519019   1623.47
      1       518699   1623.47
      1       518379   1623.47
      1       518059   1623.47
      1       517739   1623.47
      1       517420   1623.47
      1       517101   1623.47
      1       516782   1623.47
      1       516463   1623.47
      1       516144   1623.47
      1       515826   1623.47
      1       515508   1623.47
      1       515190   1623.47
      1       514872   1623.47
      1       514554   1623.47
      1       514237   1623.47
